customer_uuid,location_title,timestamp_month,rides,revenue_excl_vat
1850651f-2939-4a55-9efd-a64d72e92f29,Haarlem,2024-01-01,9.0,34.38
e56e6091-5b09-4c8f-b7c0-e8036ad3c8ef,Amsterdam,2024-01-01,13.0,38.64
e278fc7b-6b37-47a9-bdee-caac11edc120,Brussels,2024-01-01,2.0,6.88
e808489a-61d0-4d6f-bf6e-25c7a62ce38b,Berlin,2024-01-01,3.0,6.88
e47d8d4f-7335-467b-815f-fef91bc7f129,Den Bosch,2024-01-01,5.0,24.11
e80b27c7-4ca5-42c5-a96b-22f4fd9e4514,Den Haag,2024-01-01,1.0,6.12
e5b1def3-a2f4-4402-9489-b7ad742a9e40,Groningen,2024-01-01,2.0,5.48
1b7bfe08-2919-4689-9b85-e8e5f7443ada,Berlin,2024-01-01,22.0,26.02
1a0dabed-d4b4-435a-8169-f3a80ef48897,Den Bosch,2024-01-01,1.0,1.64
1aa9497a-375e-4e71-8d2a-5a68973b7132,Amsterdam,2024-01-01,11.0,32.49
e2dda66d-abcd-4fd2-ae15-f82fe77a904e,Den Haag,2024-01-01,16.0,43.56
1b62125d-dfa6-4b8e-85f2-5bb412745586,Berlin,2024-01-01,24.0,58.08
1b5fd32e-7a91-4e50-b4ab-86d023d07faf,Eindhoven,2024-01-01,4.0,17.92
1bbe296a-7972-4dd9-b8b3-fb5c98510159,Amsterdam,2024-01-01,8.0,26.32
1b5307e6-62da-4d57-b560-c506174ecd7c,Rotterdam,2024-01-01,6.0,10.18
e49c1ebd-452b-4c72-b445-c81f5726c076,Den Haag,2024-01-01,3.0,9.02
e4a05524-80df-477f-95e4-6d0dd75acfb7,Eindhoven,2024-01-01,4.0,6.81
e880626e-2f55-4c3b-841a-a90239db16c6,Amsterdam,2024-01-01,1.0,3.45
1b3f4a87-326a-4f63-af70-60892fb9975a,Rotterdam,2024-01-01,2.0,3.35
e878e458-5c9e-4cd2-9c93-fd3257823ddb,Groningen,2024-01-01,29.0,90.36
e2248923-56e8-46e4-993d-13b0a8b1aff0,Amsterdam,2024-01-01,1.0,2.4
e0d333ef-ca57-48af-b116-f3e92a43f140,Rotterdam,2024-01-01,1.0,7.69
e10a6a75-98f3-463d-97be-779fbf1c68b9,Amsterdam,2024-01-01,17.0,91.86
e1a9cf11-6cdc-40aa-83f8-a6707918cff7,Düsseldorf,2024-01-01,5.0,19.35
1b2b6030-8caa-400a-af54-91e55782962e,Berlin,2024-01-01,3.0,15.43
1b278797-64d3-4d1f-b8e8-c02f1924d9b0,Haarlem,2024-01-01,1.0,10.54
e252c804-0a4a-48b0-87da-39060dc6a5ef,Den Haag,2024-01-01,32.0,0.0
e1fe2346-d902-47d4-97ce-01eaa28dfdfc,Rotterdam,2024-01-01,1.0,0.74
e8921420-5f4c-4a8f-9e85-8034bf416f15,Enschede,2024-01-01,1.0,3.88
e5f7d8d6-0c21-4ba8-9ee6-66d5f985d21d,Enschede,2024-01-01,15.0,59.09
e13cd71c-8aa4-4316-8f1e-de2ef8acd2e8,Rotterdam,2024-01-01,6.0,58.6
1c34af2c-40fd-47b3-bef7-66c092cd26d0,Groningen,2024-01-01,18.0,32.46
e8a64f11-ff40-469a-bb34-2e4b60e2679f,Amsterdam,2024-01-01,41.0,0.0
e610eb9b-fee8-4505-93bd-97abe1693bdc,Den Haag,2024-01-01,26.0,90.98
e4b58dd1-737a-47e8-9763-abb04f2dd7a4,Rotterdam,2024-01-01,33.0,111.34
e1976c3f-d10b-49ef-ab29-f1198b5aa3ca,Aachen,2024-01-01,5.0,4.83
e60db19c-577d-400e-ad86-f42ec4a754ab,Den Haag,2024-01-01,13.0,36.78
e4abaaf7-0335-4700-ab2a-becc335c952e,Berlin,2024-01-01,14.0,44.91
e8b3c2fe-c65e-4b90-950d-9a2483859bdd,Eindhoven,2024-01-01,5.0,15.69
e8b20c21-7f1b-401f-8080-ee43abd48bfe,Haarlem,2024-01-01,12.0,16.94
e605020e-8118-485e-b0bf-f931e5d027a2,Rotterdam,2024-01-01,11.0,34.36
e8aff175-6ecc-4471-91d2-811dc2a57e83,Amsterdam,2024-01-01,9.0,0.0
e0cbaae1-d4e5-46fa-8d96-ef8c52e5b341,Amsterdam,2024-01-01,95.0,392.83
e1c4b413-6555-4129-92e1-45eb23c15b60,Amsterdam,2024-01-01,15.0,52.81
e8a69b98-0df9-4ac7-8a68-6f8bd4fa1c99,Rotterdam,2024-01-01,12.0,30.78
1c32cd43-0a02-43e5-a463-55c041084328,Rotterdam,2024-01-01,12.0,27.89
e5f24139-eda7-4618-81ea-d5b4731cb643,Den Haag,2024-01-01,17.0,65.25
1bcc1f12-af83-4c9d-8ad9-8d48e7d90480,Enschede,2024-01-01,2.0,3.96
1bb64a14-c7fd-4690-afac-c8c9f1ee73f6,Rotterdam,2024-01-01,4.0,15.05
1bad0630-3e4c-46ce-b8b7-5f0837114bd5,Groningen,2024-01-01,,0.0
1ba9d6ab-c520-4dce-92ac-cb245ed37be9,Den Haag,2024-01-01,10.0,33.71
e2e04cb9-d708-401f-b917-24a41b7a3877,Groningen,2024-01-01,1.0,0.5
1b1fcf87-f919-4c8e-bf57-0fbe9aa2c7e1,Berlin,2024-01-01,3.0,8.89
e8ce5700-b3ee-4bb3-9b86-1c543a7ed99a,Den Haag,2024-01-01,13.0,67.1
1b1a5842-81e5-4e67-b7a7-1b05cdca560f,Rotterdam,2024-01-01,70.0,166.72
e223314c-76eb-40a2-b5cb-f8e28c5486f4,Brussels,2024-01-01,1.0,7.92
e8362817-8c39-4a7e-8bcb-a98fdf4c1107,Breda,2024-01-01,145.0,0.0
1b35ddb2-5bf5-41b8-93f6-7f7f94b4a9cc,Eindhoven,2024-01-01,5.0,13.61
1bc693f7-354d-494c-bb5e-172f976b2202,Amsterdam,2024-01-01,249.0,875.23
1a3db44e-0ba9-4720-a599-a3f6d2971ab1,Den Haag,2024-01-01,2.0,4.22
1a3cb139-130c-4009-8e4c-33b8bc97ab95,Hamburg,2024-01-01,16.0,59.57
1a3b8bef-f5a7-45c0-8285-498b87dbddb3,Berlin,2024-01-01,145.0,292.18
1a390115-a021-4b62-9341-607436030e17,Delft,2024-01-01,1.0,15.41
e82a91d6-6f63-4da2-81f9-be18c7ccd7b9,Berlin,2024-01-01,28.0,23.59
e484ae00-0fb3-4445-8bf6-1501488e1b5e,Eindhoven,2024-01-01,3.0,4.71
e1a80a18-8775-48cb-a74b-2c4e6b4e9d1e,Den Haag,2024-01-01,11.0,0.0
e827921b-ca53-427a-ab05-c281fa6e4e65,Rotterdam,2024-01-01,5.0,8.43
e3b93905-648f-43bc-ab6d-1205a3121fc2,Den Haag,2024-01-01,1.0,4.38
1a19b4e9-0bcf-43f4-9770-036e60aeac22,Hamburg,2024-01-01,161.0,411.88
1a1880e5-f85a-4a80-beab-ec2adf9aa906,Rotterdam,2024-01-01,6.0,0.0
19c7338d-9f46-4d07-81ec-9b1a39b8944f,Rotterdam,2024-01-01,27.0,75.1
e8179ae7-ad22-4620-a451-87811f9f51f3,Berlin,2024-01-01,1.0,2.45
e2d390a6-fd2f-47de-a152-c72d0f4bd925,Den Haag,2024-01-01,26.0,145.28
e3b673a1-9447-4845-88d6-96f6da5a26bb,Amsterdam,2024-01-01,3.0,18.77
19ea8550-25fa-4d3c-86d5-8a4e5c5048b1,Rotterdam,2024-01-01,7.0,10.34
19e6b46e-954c-4e98-a7b8-8e24c1db2b4f,Den Haag,2024-01-01,1.0,3.94
1a3a3254-92ae-4b75-b68f-d04876b07381,Groningen,2024-01-01,3.0,17.21
1a7a9219-f337-404c-a10a-f24a47732259,Aachen,2024-01-01,57.0,289.46
e83fccc7-403c-447a-b206-90b396b163a8,Amsterdam,2024-01-01,3.0,0.99
e84103c9-27da-459f-8143-a6e341b1aa7f,Amsterdam,2024-01-01,23.0,84.45
1b0919cf-d327-461e-bd68-dfefce6896cb,Rotterdam,2024-01-01,1.0,1.24
1b0383b9-5838-4d63-b086-6d8fba9bf50b,Haarlem,2024-01-01,8.0,31.23
1ab59998-ee3c-4427-9058-9c4c3db293b6,Amsterdam,2024-01-01,2.0,5.62
e5c55cb1-e7e7-4781-96fc-433936bd8430,Amsterdam,2024-01-01,118.0,592.49
1ae7285b-f140-4ca9-a82a-4b6eeb4da738,Amsterdam,2024-01-01,4.0,14.3
e3c71731-d3f4-4e98-b077-89dd967089b3,Eindhoven,2024-01-01,131.0,337.23
e85e25fb-c57e-4211-b1c4-bd9bc6987396,Amsterdam,2024-01-01,128.0,399.61
1ae10f63-d79f-4750-bd95-51a0cd8ffdf9,Haarlem,2024-01-01,1.0,3.88
1ad9495a-96ae-47b3-8012-3d866dad9ed3,Amsterdam,2024-01-01,5.0,12.4
e250cdc4-0677-4a48-bbe7-6ac5e062fcfa,Rotterdam,2024-01-01,2.0,15.62
e5d7c5ff-f187-472a-94b5-987244e5bdf7,Amsterdam,2024-01-01,2.0,19.09
1ad3ae21-4e1b-40a8-bd87-5f1d15e74cbe,Berlin,2024-01-01,7.0,29.99
e4914ddb-556f-423d-9b64-e61c35f8491c,Rotterdam,2024-01-01,30.0,0.0
e15684ce-4a71-48b5-8c6b-b93dd587970a,Hamburg,2024-01-01,1.0,1.37
1abbaaee-7348-4f3e-99a8-e63ebe0cb99d,Eindhoven,2024-01-01,38.0,145.82
1a54029b-c899-45e7-aca6-f585130504a7,Amsterdam,2024-01-01,7.0,28.5
e1a8d4dd-6835-47de-b956-3db2019a0226,Brussels,2024-01-01,4.0,7.12
e845d781-af01-4158-9e0b-86cfd7ba2e26,Rotterdam,2024-01-01,24.0,84.11
e1fba7ef-6587-4748-95a2-7f02795253b8,Rotterdam,2024-01-01,2.0,4.46
e5cd4813-f69f-4a0e-bf14-1add77e13b2e,Den Haag,2024-01-01,3.0,4.71
1a8bb2d2-f583-4449-99d7-66bc203d7153,Hamburg,2024-01-01,,1.03
e1fd6261-910b-475f-9697-84864e9b2f1b,Brussels,2024-01-01,10.0,1.13
af8cb101-2ebe-4b8b-84cf-8878aedfb722,Zwolle,2024-01-01,3.0,10.85
7df982d0-2ba2-49a5-9e2c-acd6ce4084c4,Zwolle,2024-01-01,31.0,87.14
79c73b46-cfa2-4d9d-9af1-01ba4cff1edb,Den Haag,2024-01-01,2.0,10.17
7a375684-7374-44a7-9ef5-1799d34e4077,Rotterdam,2024-01-01,1.0,15.28
7b7f3ad7-f222-46ab-830b-69ed5d9a4e97,Brussels,2024-01-01,2.0,21.78
b2c1a747-b02b-4a4e-9a14-404f493bf94f,Den Haag,2024-01-01,2.0,3.93
7bdfccdb-9141-4f90-86c7-be4e7ceceab2,Berlin,2024-01-01,43.0,126.93
7d380cde-87f9-4eac-b9ed-2a83c5ba143d,Rotterdam,2024-01-01,10.0,29.1
b27be2f6-fca0-4056-aba4-75e9dda0fbf9,Den Bosch,2024-01-01,12.0,27.61
80cf8c40-f5e1-4399-95bf-37267993aead,Amsterdam,2024-01-01,47.0,222.64
80ce75c3-c85e-49b7-98c2-e3a527e554a0,Amsterdam,2024-01-01,10.0,30.66
7d306f1f-28bb-4cd8-a14e-dbcc3235b749,Den Haag,2024-01-01,44.0,13.35
b537cf73-7720-41a7-ae38-7453473238b2,Amsterdam,2024-01-01,1.0,8.31
80ca3263-b2ae-45b1-b254-021039a3afdd,Eindhoven,2024-01-01,5.0,5.71
7a98ae1f-fa27-4c1c-a0ff-90cdcdf3266f,Rotterdam,2024-01-01,2.0,4.34
b2276e39-1e19-4408-9544-98bc667f7e9a,Den Haag,2024-01-01,2.0,0.0
7d27b4fe-af03-4389-a9ef-b31fa032b1a3,Breda,2024-01-01,2.0,4.11
80a741ad-4134-4b0b-9204-27d9ed31147d,Den Haag,2024-01-01,1.0,1.74
b1e08217-ea1c-47f3-b2f1-6fba405ebd64,Zwolle,2024-01-01,6.0,17.43
80a05845-28f7-4aa2-be32-82ec064e33cb,Eindhoven,2024-01-01,39.0,100.0
7bd5e438-0129-4c51-9104-2ad572f0a170,Zwolle,2024-01-01,2.0,6.09
79ec583b-2d38-4cb6-8892-06c0143253ec,Rotterdam,2024-01-01,17.0,52.93
7ac1c090-39a9-456f-96b3-c3d43f56c422,Berlin,2024-01-01,7.0,23.18
b2444201-5e7f-4c95-a5e6-29fa2e8106e7,Hamburg,2024-01-01,1.0,1.1
b182a980-88bb-4436-bab5-1eca0fe29da0,Den Haag,2024-01-01,9.0,34.91
7be4e2e7-921d-4d15-92be-ff81942b9965,Groningen,2024-01-01,2.0,5.28
7c768c0d-660d-44a3-b030-b000486cb10d,Den Haag,2024-01-01,1.0,4.1
b4f1b2b0-b828-4a3b-867e-f1678f25cf15,Amsterdam,2024-01-01,3.0,5.45
7aa7259f-3472-4cf9-9b20-57c7d60a877b,Aachen,2024-01-01,5.0,0.0
b4d9ca05-55cc-4916-8f2b-3f08ea34aa9f,Düsseldorf,2024-01-01,4.0,0.41
7a19614d-09b6-497c-8067-f60c76bfd9c0,Berlin,2024-01-01,,0.0
7bfb04a4-0ca3-4f40-8174-2a223f93357e,Den Haag,2024-01-01,17.0,85.21
b48ffd1a-d50d-440a-89ac-79b1354a9c15,Rotterdam,2024-01-01,6.0,14.67
7ecb57bf-ef66-4122-bda9-df81ff47a3a9,Groningen,2024-01-01,5.0,16.12
7d63c3d1-0abb-41c3-af87-ba7941222cdd,Amsterdam,2024-01-01,2.0,2.4
7ec24cd8-5923-4250-9800-4e26e774fe10,Amsterdam,2024-01-01,43.0,105.89
b3285a49-2c82-4487-a2cc-7b48ea2bb6fb,Rotterdam,2024-01-01,39.0,62.83
ac9c1703-6f00-4dbc-9456-2a7a2fd79560,Amsterdam,2024-01-01,52.0,214.46
7fdf87a5-86a8-432c-9460-6113e8860306,Den Haag,2024-01-01,1.0,5.04
ac763bf4-5cfb-44a5-a841-3bc7d1d53803,Amsterdam,2024-01-01,7.0,34.29
b3dfc862-f3e4-4699-a43d-4e14553c7d11,Rotterdam,2024-01-01,36.0,50.47
7eaa342f-32c4-41ae-9048-b0efb45a5d62,Den Bosch,2024-01-01,32.0,0.0
ac689fe4-98c5-442c-9195-80044cfb1c95,Rotterdam,2024-01-01,33.0,149.44
b3b95e81-aa04-436b-9cc7-1c2112a51542,Rotterdam,2024-01-01,33.0,72.64
ac66467b-7d63-43eb-9156-b32b1b510fad,Berlin,2024-01-01,10.0,21.44
7d523d10-be23-4a02-9bb8-3a9ff4ad7329,Amsterdam,2024-01-01,1.0,6.55
7c794c35-aed0-4c44-8973-9cbb891edee7,Eindhoven,2024-01-01,2.0,7.77
b427afee-f283-46da-ad21-85fec3d72278,Amsterdam,2024-01-01,2.0,3.72
8073c301-3d55-4672-822a-71f57e9ba1cc,Rotterdam,2024-01-01,5.0,9.01
7c5491fa-287e-41e9-a468-0981013fdc90,Berlin,2024-01-01,1.0,21.5
801c5fbe-d859-4fbe-afef-b4010ba651c8,Rotterdam,2024-01-01,9.0,32.48
7fe5eb9e-fc30-44ac-a734-54c2f037ccb3,Amsterdam,2024-01-01,27.0,110.56
7fe1b126-031f-4609-9dc6-8cbfbb3dd671,Rotterdam,2024-01-01,757.0,1790.49
7ce7c6ab-a911-4531-b247-ee520a1c0719,Berlin,2024-01-01,52.0,162.42
7dfdbbd6-0255-4316-b695-6808a2526575,Brussels,2024-01-01,1.0,9.49
afa2bdff-3959-4b5e-a93e-980546ed67b7,Aachen,2024-01-01,42.0,98.88
7c377955-1208-44db-be39-c35c52b35f6c,Amsterdam,2024-01-01,13.0,18.85
7fd3147d-16be-4dfe-bfc1-5c90c582ac23,Eindhoven,2024-01-01,6.0,6.71
7fcf49df-9d1a-4129-a07c-2471e8589fc6,Groningen,2024-01-01,1.0,0.41
af50dd15-2ff8-471e-9dcb-b31df7f6b077,Amsterdam,2024-01-01,3.0,9.67
7d1fa057-b17e-4338-b4ed-d055bc5ed1c4,Amsterdam,2024-01-01,1.0,3.64
7fc0aefb-ade6-4895-b7a0-572f69a73207,Amsterdam,2024-01-01,21.0,62.83
ae687e15-3837-454e-88df-c8511275ef54,Groningen,2024-01-01,3.0,5.96
af0dac20-3dc0-452c-9d55-7918f803cc5a,Hamburg,2024-01-01,3.0,7.07
7bb3f98d-1ce6-4cf3-b438-0707bf7a9376,Amsterdam,2024-01-01,93.0,510.0
7bb33d16-2324-412c-8188-0c19acf3f8c4,Berlin,2024-01-01,8.0,7.36
7ae1de22-1bf2-47b2-bea4-64a402aee15b,Enschede,2024-01-01,5.0,9.84
7f9a909e-4e9c-4363-966e-c74cbc146a49,Rotterdam,2024-01-01,4.0,41.08
7ddb3d0c-4c5b-4541-b628-ed6d451d58a8,Brussels,2024-01-01,3.0,4.54
aea894ca-1874-4065-849b-d34abd2b6b83,Delft,2024-01-01,69.0,205.87
aea623b6-6566-41c0-b563-dbb0f5e1606a,Hamburg,2024-01-01,1.0,0.0
7ded13f7-0ef7-4de9-b839-a5de0e0ec30d,Brussels,2024-01-01,12.0,20.91
7fec7971-813e-48b0-aacc-1ae6fc7cb71e,Amsterdam,2024-01-01,12.0,56.9
afe71ca3-dfbb-442b-bc1f-7968ac7051ca,Groningen,2024-01-01,2.0,23.14
7e0f082f-fc8a-4d7e-9926-a1393e84e562,Rotterdam,2024-01-01,88.0,323.77
7feb6314-48d3-4d96-bbe0-8eac15c57330,Rotterdam,2024-01-01,14.0,63.62
b10ce707-dc6f-48c6-a70a-d9d8875010ab,Rotterdam,2024-01-01,5.0,9.92
7d0625bc-916b-4500-8669-7fe221235564,Haarlem,2024-01-01,3.0,23.51
b0c566e9-ef13-436c-9727-05db4c20f95a,Rotterdam,2024-01-01,2.0,0.0
b0b9ecd1-dfa8-4e0c-bd86-61b1d84d9970,Rotterdam,2024-01-01,22.0,48.83
7e2b2931-7a82-4b6f-8699-db94af2696b8,Amsterdam,2024-01-01,15.0,0.0
7c48e806-8bfe-4767-9a2e-2dc99eca019b,Amsterdam,2024-01-01,1.0,0.58
80304e48-7e40-4b88-92c4-1567d64009ae,Rotterdam,2024-01-01,6.0,13.45
7abdf316-2a25-4a21-a940-68d0605b70b1,Rotterdam,2024-01-01,34.0,106.16
7cfe0fef-30d6-4f2a-a7b1-0f29004c9bfa,Aachen,2024-01-01,48.0,36.45
7bc6962e-44e7-4832-8656-7ad143103f1a,Rotterdam,2024-01-01,2.0,9.02
7c4531dc-1c1a-4dca-ac03-fc07d74178f8,Den Haag,2024-01-01,32.0,157.1
80bd361b-0606-47b6-95d4-52bd376e26ce,Rotterdam,2024-01-01,2.0,17.02
b0519d07-86db-46be-bc1b-0477bc27cd3d,Rotterdam,2024-01-01,22.0,36.6
7b669b87-199c-442c-961f-f4bf4ec0ce1e,Berlin,2024-01-01,3.0,9.13
7e150764-3a63-4146-9e46-ce809379785f,Aachen,2024-01-01,62.0,87.26
79dd75d1-c518-4fe0-af24-878afcfa9b71,Den Haag,2024-01-01,8.0,20.24
800a9c1d-6d0d-4596-9b02-5c4b4f847eda,Rotterdam,2024-01-01,6.0,10.67
7e10a1ee-e5a6-4ac6-8f29-d97a3d4f1ea3,Rotterdam,2024-01-01,47.0,123.01
b01ee76f-87b3-4958-8bbb-eb841c79f4e9,Den Haag,2024-01-01,34.0,80.41
7abb9595-9620-48d9-b338-7616ff3c6b6b,Amsterdam,2024-01-01,7.0,40.8
810dc99c-320f-49c6-8f00-795d0c23e8d6,Rotterdam,2024-01-01,1.0,5.95





















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































